,2019.0,2020.0,2021.0,2022.0,2023.0
fuchsia,0.00012464864946408612,0.0001446020447695314,-1.0154368669217392e-05,-0.00010368859531515705,0.0001225617662914041
line,0.0001237611979885524,0.00014037640538393093,2.673489354885757e-05,3.412478718644162e-05,0.00016533207065801118
pffl01,0.00012162221547704342,0.00012008656117838516,-5.898177835320294e-05,-6.252402657275615e-05,0.00011557762123897078
ss14,0.00012153995100330382,0.00012864962628080973,-6.446617270055807e-05,-7.769578698257631e-05,0.00015328661171544605
ss15,0.00012078400731680381,0.00012674360856896003,-5.585390846135269e-05,-0.00010072947932149996,0.00012853704118643075
ester,0.000120449381591973,0.00013337747579325062,-8.320926348234838e-06,-4.0367079886615696e-05,0.00012942356615061772
wfsd05,0.00012014742055980644,0.00012479899765597394,-6.903308999090062e-05,-8.645116159372343e-05,0.0001467965741632996
bcsy01,0.00011957015056323154,0.00011767327067542238,-8.704422838170946e-05,-9.06298111398803e-05,0.00013443470286442086
sari,0.00011942838992259833,-5.540362183836542e-06,0.0017555196487420907,0.0058049161856992505,0.0018118626638272057
jeggings,0.00011930847224295613,0.00025309548183521886,0.0011807574714504433,0.001130462301029854,0.002697016524902486
1355,0.0001184547649888445,0.00012797848957146293,-3.846381756562414e-05,-4.538645554578146e-05,0.0001660201644849252
pique,0.00011814548712808306,0.00015617006418071266,0.000300629444542976,0.0003023106610867026,6.756692405368551e-05
sepia,0.00011722455641172345,-3.059578397470873e-05,0.0007887014016345046,0.002639886391038931,0.0006479138146894929
pgbr11,0.00011695102802282615,0.00011705906573304499,-6.479908992816869e-05,-0.00010302958500174756,9.675080286375048e-05
leg,0.0001168150053684018,4.8024708302662514e-05,0.00019578387967480676,0.0007820257837725978,0.0013965200125307918
magenta,0.00011607835251918136,0.00011010182216785449,0.0006877730458139735,0.0015356445669061556,0.0011377944390774466
womens,0.00011541355734319372,0.00040945709593131086,0.0016112551940948353,0.0005283436301968528,0.0040287406791880065
pgen01,0.00011388853039070657,0.00011194276341031236,-6.854880144627132e-05,-8.488307907706715e-05,9.296724737414091e-05
momeez,0.00011334308911095181,0.00010503992302050002,-4.368538894120519e-05,-5.348594941665342e-05,0.00014216236264094734
pfcn06,0.00011126499276729834,0.0001109936962162407,-6.804922062060692e-05,-8.713039926782044e-05,0.00011885064197834478
pgsm03,0.00011123630315530613,0.00012060864861363251,-6.107066712944668e-05,-8.399393535868682e-05,0.00012310848956012895
pcmv01,0.00011092175777525795,0.00012197533864494243,-5.302348445147464e-05,-7.181868104044482e-05,0.00010769971277036023
pgbr01,0.00011060925192938244,0.00010568149400068952,-0.00010819573351732986,-0.00012238126658239626,9.71818191981022e-05
scullers,0.00011015754555612271,0.0005950582118303697,0.003655993896232706,0.004356110769658811,0.00038797675408515613
pfcp12,0.00010968360824179428,0.00012130408440951989,-6.408887261894564e-05,-8.061745284867936e-05,7.399138640449917e-05
bgvt01,0.00010963669140655955,9.881223466830184e-05,-0.00010188985737772781,-8.806444329257992e-05,7.939468051359981e-05
sgll01,0.00010933110277537308,0.0001048795725182555,-6.0574571554096274e-05,-3.921710000456474e-05,0.00015515770325886036
safari,0.00010905077489543067,0.00011266798590912121,-3.9696627517463225e-05,-4.6147819783270344e-05,0.00012944484682535557
fleece,0.00010890744722995784,0.00014473326116057849,0.00016860521423533507,1.5778682259312558e-06,3.4909447440937146e-05
bgfm01,0.00010861714476341746,0.00011169976115709485,-7.131854392699607e-05,-8.251539418294512e-05,0.00011212729747636737
cheaters,0.00010826451309324846,0.00011230446909616816,-7.683578311677246e-05,-8.686111841458308e-05,0.00012239994552710356
wcsd07,0.00010759327337915159,0.00011702245224013353,-5.8895168536847514e-05,-8.717343892881911e-05,0.00010595486961580941
jealous,0.00010699359655748171,0.00038423692705044334,0.0025730397045143653,0.0033748822011863654,0.0003316957244488507
pgsm02,0.00010674955528434325,0.00011740719884963782,-3.164252100187917e-05,-7.588084299198431e-05,6.920915594537392e-05
13,0.00010670042620211977,0.00010223283638406809,-7.046028069952944e-05,-8.338205891690256e-05,0.00010368090886277066
pfpr14,0.00010651135808983225,0.00012138547425117492,-6.561857452335754e-05,-0.0001374889408633662,7.196190816045516e-05
vero,0.00010648697691985172,9.594581913225869e-05,0.00016078110295005685,0.0008377642255739078,0.0003092310042391848
9005,0.00010558640179365633,0.0001224401890772202,-6.266088623948158e-05,-4.218179266251609e-05,0.00015547797378466814
sky,0.00010484891741082981,0.0001334844583746098,8.26784566413522e-05,-2.830199162186573e-05,8.706281560394923e-05
bgsw01,0.000104629031337706,0.00011211006352195248,-6.83002278644346e-05,-5.943295773021114e-05,9.24866390979309e-05
husky,0.0001038415715948466,0.00010112737027552321,-5.757049906829927e-05,-3.587913138295543e-05,0.00014002537030291377
pfpr11,0.00010357059836505367,0.00010591576478792523,-6.376803133206774e-05,-8.842973866435492e-05,9.402519140806786e-05
moda,0.00010309508858567016,5.034671052368117e-05,0.00021493156968830076,0.0009242807534151681,0.00029682000407331026
pffl02,0.00010268737861671914,0.00011503866078126572,-5.669272594411046e-05,-7.620018134769758e-05,0.00011004075839252041
wfsd06,0.00010212647989507298,0.00010909132071642579,-2.3819054638077984e-05,-4.3951960063025485e-05,9.188007181930907e-05
bgsw02,0.00010195576464939637,0.00010411898086545,-5.0195959919272274e-05,-8.671284768881887e-05,0.00010481904233562777
proline,0.00010182813091257626,0.007137966302359416,0.021736923076569117,0.009156495101050852,0.05792931240537539
precious,0.0001012683313431111,0.00010328007658428187,-3.6995863376223034e-05,-0.0001069978147784784,0.00011132559522776986
legacy,0.0001006189904926512,9.213191641138709e-05,-7.636240448654846e-05,-7.474731091121506e-05,0.00011334747621068376
pfpr12,9.953402606082217e-05,0.00010630120777856575,-6.057850660146872e-05,-5.721861687578636e-05,0.00012689837444120918
simka,9.917043584254905e-05,0.00010232073503145314,-3.595589675998278e-05,-7.925329948411362e-05,8.447468777774612e-05
bgdc02,9.848632026524402e-05,0.00010609326581578436,-5.898030616995872e-05,-8.569232332536542e-05,0.00011209708827091507
1308,9.841135608626883e-05,9.137289201286286e-05,-4.8659509210296226e-05,-6.875216565712304e-05,0.00013637082496450567
t20,9.750690929398411e-05,9.423346991873541e-05,-3.970042303432789e-05,-0.00010816860002538424,9.318121644322856e-05
83u203,9.732548811230277e-05,0.00010422385833195446,-8.381577591907364e-05,-0.0001331084611810162,0.00011288358560000788
nation,9.67227700702749e-05,0.0004201711612987049,0.0022954059795020957,0.002253434477236921,5.124842366665023e-05
pgte01,9.67001242656379e-05,0.00010039038271667714,-6.895194433469638e-05,-9.773188541111361e-05,8.748962644223126e-05
1306,9.589532302865363e-05,0.00010022785326902197,-3.28536527984393e-05,-6.562969118775607e-05,0.00012590199428761298
only,9.500092635791334e-05,8.447109674472302e-05,0.0004916443776762094,0.0017075898685071959,0.0005858733395469262
mineral,9.471678784571146e-05,8.663144094686273e-05,0.0002365342547904703,0.001100612487284094,0.00034573189868274904
bcsm11,9.457620666177112e-05,0.00010292508536319365,-5.662620368153495e-05,-7.635286168088015e-05,8.380862324561704e-05
folklore,9.44399166327302e-05,0.00016461282397708496,0.0007055558283458924,0.0011559451673478867,0.00020829730222616762
bgsr11,9.377697700596671e-05,9.728067482092332e-05,-2.6412939831493324e-05,-5.418246231011613e-05,0.00011171241191732813
bgsk01,9.347263539419275e-05,7.890244370141014e-05,-6.936925212499233e-05,-2.1597037985814188e-05,0.00014690879269119278
pfcp13,9.245197876323376e-05,0.00011406272974548116,-5.0785497350686116e-05,-8.925304160196716e-05,9.101535709755814e-05
bw334,9.218062772916166e-05,9.183653297149846e-05,-5.69180859780671e-05,-7.075808841487843e-05,8.191903398142775e-05
bcfr01,9.096320878320918e-05,9.757250054220662e-05,-6.361234775920742e-05,-6.894325061156528e-05,8.747329511919805e-05
beatles,9.026099218781014e-05,0.0003216732278300476,0.0007816083278388232,0.0003850398062101924,0.0019542744750385603
hear,8.997135325887103e-05,0.0001008467471122459,-5.9727864837097714e-05,-5.2140360456804594e-05,0.00012004122828096486
underwired,8.965503665171729e-05,9.699825845776732e-05,-4.762869328160179e-05,-0.00010557239481923778,7.435178749608191e-05
chargers,8.929175199732782e-05,9.480242188352805e-05,6.288895422481448e-05,4.8840329527894026e-05,8.31891769488211e-05
bgbr11,8.873870974506088e-05,9.883082810766636e-05,-5.395565778420831e-05,-9.037448934345626e-05,0.0001112239691072018
beanie,8.772476423192574e-05,0.00011920636051695769,0.00011667935504975702,4.030661656211863e-05,9.714151584093327e-05
pgfl01,8.714591123582094e-05,0.0001000671581566043,-4.861833593335187e-05,-8.050395303673727e-05,9.881945986659099e-05
pcsn02,8.6631416846669e-05,8.59529762638449e-05,-4.5706823247278344e-05,-9.583467061600692e-05,9.40960190949259e-05
teenage,8.63194772535972e-05,9.892031170450148e-05,-5.947329012311997e-05,-7.64786447368515e-05,9.877642454452924e-05
softcup,8.612774829970213e-05,8.805912708934009e-05,-3.253083541094694e-05,-3.068656629844865e-05,0.00012815252891500983
pfcp11,8.583971458083083e-05,8.661768756873219e-05,-6.224628253608966e-05,-9.972969388422955e-05,9.600242670710396e-05
gorilla,8.572800893864192e-05,0.00010540227613367313,-3.470205823951813e-05,-8.754336609992434e-05,6.0281839114949455e-05
aerosmith,8.557266657785688e-05,0.0001519517392895388,0.0005387152002036925,0.00037914571594951,0.0018132475250745178
l0296,8.517218490869325e-05,9.3133875167913e-05,-2.867681793674686e-05,-6.83852279405825e-05,9.33594624570321e-05
bgsm03,8.502711135168128e-05,0.00010131897477244257,-8.972849462377653e-05,-9.248308833806794e-05,6.211869414916297e-05
lifestyle,8.497421627146253e-05,0.0002377330073920766,0.0012562985331335166,0.0015058516784167487,0.0018043177821856049
pgss01,8.47993625589394e-05,9.829582344392549e-05,-2.8440985037630177e-05,-6.0995784882979155e-05,8.904430822478009e-05
replica,8.446054264265524e-05,9.324201689178697e-05,1.5790025971104312e-05,-2.4322824702516678e-05,8.35650045410124e-05
flat,8.29986205585832e-05,0.00020457475448218526,0.001040965378894124,0.0006051740974917959,0.0026523154367936353
loves,8.284973951957107e-05,7.047056424384518e-05,-5.995274136882271e-05,-5.088528004532351e-05,0.00010061229534313682
bgdi01,8.235420023338978e-05,8.061120570383727e-05,-5.876773986740915e-05,-0.00010073990060683493,6.781812447016404e-05
shree,8.227297108948531e-05,-1.0150479990833439e-05,0.00043316559552712463,0.002483003712004387,0.000971587758789994
floral,8.213448030061541e-05,0.00010590944296497284,0.0005463972806161141,0.0005963867604886876,0.00029991753699452786
icon,8.110791531137318e-05,1.5576259601750657e-05,-5.139354169792456e-05,7.91880422941229e-05,4.6947123448280315e-06
kids,8.085547480715312e-05,-0.00416060136440877,-0.005051340941272813,-0.0031408095019660755,0.006544200992261071
passion,7.948455133393418e-05,0.0001719148770589853,0.00034325571168247,0.0001708866696389997,0.0011115986007801991
indian,7.919818391114026e-05,0.00010604215222470829,0.0002044537233234437,0.0003359786308117493,9.407552746473176e-05
ediots,7.903659215980663e-05,9.501220244818375e-05,5.0127190048906066e-05,-2.4026139849829786e-05,5.029861945295589e-05
enchant,7.810083902961696e-05,9.149178663128807e-05,-4.816848033418895e-05,-9.027206613192741e-05,5.957473430401183e-05
lined,7.78969231080979e-05,8.526818608747821e-05,-4.806370302945854e-05,-0.00010645258517886054,4.483512184827257e-05
pgdr01,7.766956390012967e-05,4.729954250208413e-05,8.072785629083006e-05,6.291706610629223e-05,0.00021940181405215588
bw238,7.700887842402568e-05,8.90540936119261e-05,-5.4640075879592843e-05,-6.416105714223949e-05,0.00013601850444014735
ppl,7.647859615944903e-05,8.22820206144704e-05,-2.814484295545625e-05,-5.3923244167769735e-05,6.423639535334839e-05
deccan,7.639623374470089e-05,9.511050737472587e-05,1.841597374264055e-05,-1.443388949313115e-05,3.8565597262643356e-05
organic,7.379748575880784e-05,0.00015382000333898787,0.0005212212653879677,0.00043269910138711695,0.0021520378217069953
pent,7.2351417258955e-05,0.0001509777101597947,0.00044917165776936935,0.0002323051289101484,0.0011285065536249938
collared,7.19227564801188e-05,6.913016627812088e-05,2.768746285943589e-05,8.063082137636518e-05,6.548456271952225e-05
ferrari,7.187471842671362e-05,2.8032097851022622e-05,-2.4027427847683984e-05,9.170470675500001e-05,-0.0003056299718196603
pl,7.112738549274741e-05,7.203881595878634e-05,-5.8248061198097854e-05,-6.726615556132778e-05,5.6784571345937674e-05
kurti,6.967975921559558e-05,0.0003159546597389553,0.0018578768686685174,0.002941430731713423,0.0019110852696085892
gold,6.918090929665208e-05,7.783019487270386e-05,0.0005970421183383384,0.0006536823353267771,0.0005487229416741492
201,6.80634798311869e-05,7.622932477241737e-05,-4.460702228893604e-05,-3.415765659159124e-05,8.444902909792702e-05
83z9pg449,6.770187807079039e-05,6.586495691052283e-05,-4.1040349733052855e-05,-4.811721703145949e-05,6.85826876514459e-05
panties,6.632686884774492e-05,6.082872600860291e-05,-5.629173882252146e-05,-5.764985314140106e-05,6.0942687943309564e-05
god,6.576046022335523e-05,8.552843546151697e-05,5.588557152047539e-05,1.5996162711516265e-06,7.290398124430455e-05
boyleg,6.561394865408229e-05,6.613291185503902e-05,-5.411835196504905e-05,-6.884090578377073e-05,6.332456974132961e-05
bw297,6.555238583609692e-05,8.057871937918071e-05,-3.7020400440824185e-05,-0.00010000146096518801,4.59593237831209e-05
jersey,6.481339056041157e-05,6.222922297333418e-05,0.001204611668994457,0.0011683670710310682,0.0006552579626604437
lycra,6.465608934160012e-05,7.832820394743938e-05,-8.634100785325361e-06,-1.9111119241375163e-05,-6.683678995161371e-06
spirit,6.460355339223512e-05,9.952205241116422e-05,0.00022414259252275364,9.801723656252038e-05,8.290626013108107e-05
jdi,6.441173721800163e-05,4.158591768951114e-05,9.661846495639989e-07,9.388975107945568e-05,-2.402863041258119e-06
headband,6.432431043455982e-05,0.000331236648538653,0.0009940100889471312,0.00048207256435386095,0.00262643493813233
10,6.282137940352392e-05,3.80616524746677e-05,0.0001533862797804671,0.0002486799144345859,0.00025622417669055384
bikinis,6.273171025512524e-05,7.057623131895048e-05,-2.3036504954846655e-05,-3.984750866112219e-05,6.354691584754704e-05
